Course Code,Title,Subject,Instructor,Sections,Students Enrolled,Average GPA
CS 445,Computational Photography,CS,"Hoiem, D.",8,751,3.6031291611185092
CS 445,Computational Photography,CS,"Wang, Y.",8,729,3.520946502057613
CS 446,Machine Learning,CS,All Sections,12,1541,3.431557430240104
CS 446,Machine Learning,CS,"Gui, L.",5,452,3.525
CS 446,Machine Learning,CS,"Wang, S.",1,144,3.4490277777777774
CS 446,Machine Learning,CS,"Koyejo, O.",1,132,3.447272727272727
CS 446,Machine Learning,CS,"Schwing, A.",2,346,3.4415028901734104
CS 446,Machine Learning,CS,"Telgarsky, M.",3,467,3.3239186295503207
CS 447,Natural Language Processing,CS,"Hockenmaier, J.",10,1203,3.6497838736492105
CS 448,Audio Computing Laboratory,CS,"Smaragdis, P.",2,153,3.571111111111111
CS 450,Numerical Analysis,CS,All Sections,10,1081,3.2629047178538384
CS 450,Numerical Analysis,CS,"Solomonik, E.",3,332,3.380722891566265
CS 450,Numerical Analysis,CS,"Fischer, P.",2,214,3.362990654205608
CS 450,Numerical Analysis,CS,"Kloeckner, A.",4,398,3.166030150753769
CS 450,Numerical Analysis,CS,"Olson, L.",1,137,3.1024817518248176
CS 460,Security Laboratory,CS,"O'Brien, C.",1,21,3.9523809523809526
CS 461,Computer Security I,CS,All Sections,10,1146,2.9102006980802795
CS 461,Computer Security I,CS,"Borisov, N.",1,111,2.9847747747747744
CS 461,Computer Security I,CS,"Bailey, M.",3,397,2.9390176322418142
CS 461,Computer Security I,CS,"Ren, L.",3,372,2.8893548387096772
CS 461,Computer Security I,CS,"Bates, A.",1,76,2.8868421052631583
CS 461,Computer Security I,CS,"Levchenko, K.",2,190,2.8565789473684204
CS 463,Computer Security II,CS,All Sections,9,459,3.730174291938998
CS 463,Computer Security II,CS,"Wang, G.",7,362,3.776602209944751
CS 463,Computer Security II,CS,"Chandrasekaran, V.",2,97,3.556907216494846
CS 464,Topics in Societal Impacts,CS,All Sections,3,90,3.789111111111111
CS 464,Topics in Societal Impacts,CS,"Cobb, C.",2,69,3.8455072463768114
CS 464,Topics in Societal Impacts,CS,"Gunter, C.",1,21,3.6038095238095242
CS 465,User Interface Design,CS,"Bailey, B.",8,859,3.649848661233993
CS 466,Introduction to Bioinformatics,CS,All Sections,8,596,3.518137583892617
CS 466,Introduction to Bioinformatics,CS,"Peng, J.",2,190,3.8860526315789476
CS 466,Introduction to Bioinformatics,CS,"Sinha, S.",1,84,3.3970238095238097
CS 466,Introduction to Bioinformatics,CS,"El-Kebir, M.",5,322,3.3326397515527946
CS 467,Social Visualization,CS,"Karahalios, K.",2,145,3.816551724137931
CS 469,Comp Adv Infrastructure,CS,"Sundaram, H.",1,75,3.906933333333333
CS 470,Social and Information Network,CS,"Sundaram, H.",1,45,3.940888888888889
CS 473,Algorithms,CS,All Sections,10,642,3.247367601246106
CS 473,Algorithms,CS,"Har-Peled, S.",1,28,3.607142857142857
CS 473,Algorithms,CS,"Chekuri, C.",1,63,3.5293650793650797
CS 473,Algorithms,CS,"Erickson, J.",2,248,3.2825403225806453
CS 473,Algorithms,CS,"Mehta, R.",2,64,3.20296875
CS 473,Algorithms,CS,"Howard, C.",1,35,3.199714285714286
CS 473,Algorithms,CS,"Chan, T.",1,91,3.15054945054945
CS 473,Algorithms,CS,"Forbes, M.",2,113,3.041681415929203
CS 475,Formal Models of Computation,CS,"Cosman, B.",1,24,3.4858333333333333
CS 476,Program Verification,CS,"Meseguer, J.",1,24,3.5691666666666664
CS 477,Formal Software Devel Methods,CS,All Sections,4,191,3.5815183246073294
CS 477,Formal Software Devel Methods,CS,"Gunter, E.",1,33,3.889090909090909
CS 477,Formal Software Devel Methods,CS,"Singh, G.",2,125,3.52032
CS 477,Formal Software Devel Methods,CS,"Misailovic, S.",1,33,3.5057575757575763
CS 484,Parallel Programming,CS,All Sections,8,442,3.4361990950226247
CS 484,Parallel Programming,CS,"Rauchwerger, L.",7,385,3.4366753246753245
CS 484,Parallel Programming,CS,"Kale, L.",1,57,3.432982456140351
CS 498,AI Applications in Education,CS,"Lane, H.",1,33,3.576363636363636
CS 498,AI for Robot Manipulation,CS,"Hauser, K.",2,46,3.3850000000000002
CS 498,Applied Machine Learning,CS,All Sections,5,903,3.867541528239203
CS 498,Applied Machine Learning,CS,"Delgosha, P.",2,470,3.920617021276595
CS 498,Applied Machine Learning,CS,"Forsyth, D.",1,86,3.840697674418605
CS 498,Applied Machine Learning,CS,"Morales Aguirre, M.",2,347,3.8023054755043235
CS 498,Art and Science of Web Prog,CS,"Arsan, D.",1,92,3.782934782608695
CS 498,Audio Computing Lab,CS,"Smaragdis, P.",2,126,3.738412698412698
CS 498,Cloud Computing Applications,CS,"Farivar, R.",8,1876,3.574195095948827
CS 498,Cloud Networking,CS,"Godfrey, P.",1,56,3.3153571428571427
CS 498,Computational Advertising,CS,"Sundaram, H.",2,96,3.781770833333333
CS 498,Computational Geometry,CS,"Chan, T.",1,24,3.5416666666666665
CS 498,Cyber Dystopia,CS,"Gunter, C.",1,28,3.715357142857143
CS 498,Data Management in the Cloud,CS,"Alawini, A.",1,37,3.7837837837837838
